"Year","Domain","Measure","FIPS","County","State","Value"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51097","King And Queen","VA","44.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51099","King George","VA","46.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51101","King William","VA","45.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51103","Lancaster","VA","45.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51105","Lee","VA","38.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51107","Loudoun","VA","46.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51109","Louisa","VA","44.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51111","Lunenburg","VA","40.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51113","Madison","VA","43.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51115","Mathews","VA","46.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51117","Mecklenburg","VA","43.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51119","Middlesex","VA","43.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51121","Montgomery","VA","48.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51125","Nelson","VA","46"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51127","New Kent","VA","48.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51131","Northampton","VA","42.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51133","Northumberland","VA","46.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51135","Nottoway","VA","40.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51137","Orange","VA","45.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51139","Page","VA","44.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51141","Patrick","VA","45.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51143","Pittsylvania","VA","39"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51145","Powhatan","VA","47.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51147","Prince Edward","VA","42.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51149","Prince George","VA","45.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51153","Prince William","VA","48.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51155","Pulaski","VA","48.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51157","Rappahannock","VA","46.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51159","Richmond","VA","37.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51161","Roanoke","VA","45.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51163","Rockbridge","VA","43.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51165","Rockingham","VA","44.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51167","Russell","VA","38.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51169","Scott","VA","40.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51171","Shenandoah","VA","43.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51173","Smyth","VA","43.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51175","Southampton","VA","41.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51177","Spotsylvania","VA","46.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51179","Stafford","VA","45.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51181","Surry","VA","40.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51183","Sussex","VA","38.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51185","Tazewell","VA","37.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51187","Warren","VA","45.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51191","Washington","VA","42.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51193","Westmoreland","VA","40.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51195","Wise","VA","44.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51197","Wythe","VA","42.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51199","York","VA","50.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51510","Alexandria City","VA","45.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51520","Bristol City","VA","41"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51530","Buena Vista City","VA","40.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51540","Charlottesville City","VA","43.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51550","Chesapeake City","VA","45.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51570","Colonial Heights City","VA","45.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51580","Covington City","VA","40.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51590","Danville City","VA","38.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51595","Emporia City","VA","34.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51600","Fairfax City","VA","50.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51610","Falls Church City","VA","52.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51620","Franklin City","VA","39.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51630","Fredericksburg City","VA","44.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51640","Galax City","VA","39.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51650","Hampton City","VA","42.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51660","Harrisonburg City","VA","40.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51670","Hopewell City","VA","40.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51678","Lexington City","VA","43.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51680","Lynchburg City","VA","46.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","51683","Manassas City","VA","43.599999999999994"
